1.310000000000000000e+02 0.000000000000000000e+00
1.340000000000000000e+02 0.000000000000000000e+00
1.310000000000000000e+02 1.000000000000000000e+00
1.340000000000000000e+02 1.000000000000000000e+00
1.310000000000000000e+02 2.000000000000000000e+00
1.340000000000000000e+02 2.000000000000000000e+00
1.310000000000000000e+02 3.000000000000000000e+00
1.340000000000000000e+02 3.000000000000000000e+00
1.310000000000000000e+02 4.000000000000000000e+00
1.340000000000000000e+02 4.000000000000000000e+00
1.310000000000000000e+02 5.000000000000000000e+00
1.340000000000000000e+02 5.000000000000000000e+00
1.310000000000000000e+02 6.000000000000000000e+00
1.340000000000000000e+02 6.000000000000000000e+00
1.320000000000000000e+02 7.000000000000000000e+00
1.340000000000000000e+02 7.000000000000000000e+00
1.320000000000000000e+02 8.000000000000000000e+00
1.340000000000000000e+02 8.000000000000000000e+00
1.320000000000000000e+02 9.000000000000000000e+00
1.340000000000000000e+02 9.000000000000000000e+00
1.320000000000000000e+02 1.000000000000000000e+01
1.340000000000000000e+02 1.000000000000000000e+01
1.320000000000000000e+02 1.100000000000000000e+01
1.340000000000000000e+02 1.100000000000000000e+01
1.320000000000000000e+02 1.200000000000000000e+01
1.340000000000000000e+02 1.200000000000000000e+01
1.320000000000000000e+02 1.300000000000000000e+01
1.340000000000000000e+02 1.300000000000000000e+01
1.320000000000000000e+02 1.400000000000000000e+01
1.340000000000000000e+02 1.400000000000000000e+01
1.320000000000000000e+02 1.500000000000000000e+01
1.340000000000000000e+02 1.500000000000000000e+01
1.320000000000000000e+02 1.600000000000000000e+01
1.340000000000000000e+02 1.600000000000000000e+01
1.320000000000000000e+02 1.700000000000000000e+01
1.340000000000000000e+02 1.700000000000000000e+01
1.320000000000000000e+02 1.800000000000000000e+01
1.340000000000000000e+02 1.800000000000000000e+01
1.320000000000000000e+02 1.900000000000000000e+01
1.340000000000000000e+02 1.900000000000000000e+01
1.320000000000000000e+02 2.000000000000000000e+01
1.340000000000000000e+02 2.000000000000000000e+01
1.320000000000000000e+02 2.100000000000000000e+01
1.340000000000000000e+02 2.100000000000000000e+01
1.320000000000000000e+02 2.200000000000000000e+01
1.340000000000000000e+02 2.200000000000000000e+01
1.320000000000000000e+02 2.300000000000000000e+01
1.340000000000000000e+02 2.300000000000000000e+01
1.320000000000000000e+02 2.400000000000000000e+01
1.330000000000000000e+02 2.400000000000000000e+01
1.340000000000000000e+02 2.400000000000000000e+01
1.320000000000000000e+02 2.500000000000000000e+01
1.330000000000000000e+02 2.500000000000000000e+01
1.330000000000000000e+02 2.600000000000000000e+01
1.330000000000000000e+02 2.700000000000000000e+01
1.330000000000000000e+02 2.800000000000000000e+01
1.330000000000000000e+02 2.900000000000000000e+01
